               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 124,            0.049538,            0.015264,             0.02031,             0.59536,             0.51224,             0.53412,             0.24566,            0.047554,           0.0089074,            0.020379,            0.005941,            0.005941,            0.005941
                 125,            0.049458,            0.015065,            0.020253,             0.59516,             0.51303,             0.53387,             0.24579,            0.047544,           0.0089051,            0.020376,            0.005908,            0.005908,            0.005908
                 126,            0.049385,            0.015189,             0.02028,             0.59669,             0.51386,             0.53434,             0.24594,            0.047529,           0.0089019,            0.020371,            0.005875,            0.005875,            0.005875
                 127,            0.049644,            0.015134,             0.02047,             0.59789,             0.51453,              0.5352,             0.24622,            0.047516,           0.0088986,             0.02037,            0.005842,            0.005842,            0.005842
                 128,             0.04928,            0.015132,            0.020225,             0.59819,             0.51523,              0.5355,             0.24615,            0.047505,           0.0088959,            0.020366,            0.005809,            0.005809,            0.005809
                 129,             0.04932,            0.015181,            0.020297,             0.59975,             0.51321,              0.5356,             0.24654,             0.04749,           0.0088938,            0.020364,            0.005776,            0.005776,            0.005776
                 130,            0.049178,            0.015077,            0.020135,             0.60186,             0.51295,             0.53566,             0.24672,            0.047477,            0.008892,            0.020364,            0.005743,            0.005743,            0.005743
                 131,            0.048857,             0.01487,            0.020185,             0.60209,             0.51483,             0.53711,             0.24689,            0.047469,           0.0088899,            0.020363,             0.00571,             0.00571,             0.00571
                 132,            0.049205,            0.015068,            0.020195,             0.60365,             0.51448,             0.53704,             0.24726,            0.047456,           0.0088878,            0.020361,            0.005677,            0.005677,            0.005677
                 133,            0.048936,            0.014938,            0.020213,             0.60509,             0.51263,             0.53744,             0.24746,            0.047447,           0.0088857,            0.020356,            0.005644,            0.005644,            0.005644
                 134,            0.048991,             0.01512,            0.020113,             0.60783,             0.51064,             0.53836,             0.24763,            0.047448,           0.0088844,            0.020357,            0.005611,            0.005611,            0.005611
                 135,             0.04896,            0.015122,            0.020088,             0.60674,              0.5102,             0.53769,             0.24767,            0.047436,           0.0088825,            0.020355,            0.005578,            0.005578,            0.005578
                 136,             0.04877,            0.015128,            0.019972,              0.6077,             0.50991,              0.5379,             0.24814,            0.047429,           0.0088799,            0.020357,            0.005545,            0.005545,            0.005545
                 137,            0.048732,            0.015092,             0.02003,             0.60921,             0.51031,             0.53916,             0.24876,            0.047419,            0.008878,            0.020358,            0.005512,            0.005512,            0.005512
                 138,            0.048961,            0.014985,            0.020023,             0.60882,             0.51229,             0.53916,              0.2489,            0.047412,            0.008876,            0.020359,            0.005479,            0.005479,            0.005479
                 139,            0.048785,            0.015039,            0.020167,             0.60856,             0.51129,             0.53927,             0.24918,            0.047399,            0.008873,            0.020356,            0.005446,            0.005446,            0.005446
                 140,            0.048581,            0.015122,            0.019996,             0.60744,             0.51183,             0.53982,             0.24924,            0.047388,           0.0088716,            0.020356,            0.005413,            0.005413,            0.005413
                 141,            0.048701,            0.015059,            0.019961,             0.60631,             0.51443,             0.54049,             0.24963,            0.047381,           0.0088691,            0.020361,             0.00538,             0.00538,             0.00538
                 142,            0.048681,            0.014936,             0.01999,             0.60367,             0.51604,              0.5411,             0.24959,            0.047376,           0.0088675,            0.020367,            0.005347,            0.005347,            0.005347
                 143,            0.048488,            0.014916,            0.019822,             0.60321,             0.51612,             0.54047,             0.24961,            0.047371,           0.0088647,            0.020369,            0.005314,            0.005314,            0.005314
                 144,            0.048305,             0.01506,            0.019827,             0.60114,             0.51675,             0.54032,             0.24959,            0.047365,           0.0088637,            0.020374,            0.005281,            0.005281,            0.005281
                 145,             0.04834,            0.014963,            0.019929,             0.59975,             0.51593,             0.54068,             0.24958,            0.047356,            0.008862,            0.020373,            0.005248,            0.005248,            0.005248
                 146,            0.048417,            0.015085,            0.019884,             0.60208,             0.51499,             0.54064,                0.25,            0.047343,           0.0088595,            0.020369,            0.005215,            0.005215,            0.005215
                 147,            0.048461,             0.01505,            0.019933,             0.60097,             0.51823,             0.54141,             0.25048,            0.047338,           0.0088573,            0.020371,            0.005182,            0.005182,            0.005182
                 148,            0.048279,            0.014882,             0.01991,             0.59861,             0.52006,             0.54195,             0.25047,            0.047335,           0.0088555,            0.020374,            0.005149,            0.005149,            0.005149
                 149,            0.048166,            0.015086,            0.019814,             0.59793,             0.52208,             0.54265,             0.25092,            0.047323,           0.0088548,            0.020375,            0.005116,            0.005116,            0.005116
                 150,            0.048248,            0.014804,            0.019954,             0.60057,             0.52097,              0.5435,              0.2512,            0.047314,           0.0088522,            0.020377,            0.005083,            0.005083,            0.005083
                 151,            0.048117,            0.014702,            0.019845,             0.59977,             0.52202,             0.54334,             0.25129,            0.047307,           0.0088515,            0.020382,             0.00505,             0.00505,             0.00505
                 152,            0.047774,            0.014835,             0.01966,             0.60194,             0.52206,             0.54399,             0.25157,            0.047306,           0.0088496,            0.020385,            0.005017,            0.005017,            0.005017
                 153,            0.047964,            0.014774,            0.019878,             0.60293,             0.52226,             0.54431,             0.25163,            0.047303,           0.0088488,            0.020388,            0.004984,            0.004984,            0.004984
                 154,            0.048058,            0.014852,            0.019735,             0.60335,             0.52377,             0.54428,             0.25203,              0.0473,           0.0088471,             0.02039,            0.004951,            0.004951,            0.004951
                 155,            0.047899,            0.014875,            0.019738,             0.60392,             0.52397,             0.54459,             0.25168,              0.0473,           0.0088459,            0.020391,            0.004918,            0.004918,            0.004918
                 156,            0.047958,            0.014811,            0.019692,             0.60417,             0.52591,             0.54446,             0.25196,            0.047294,           0.0088445,            0.020396,            0.004885,            0.004885,            0.004885
                 157,            0.047902,            0.014817,            0.019712,             0.60367,             0.52579,             0.54407,             0.25231,            0.047291,           0.0088442,            0.020398,            0.004852,            0.004852,            0.004852
                 158,            0.047663,            0.014777,             0.01968,             0.60057,             0.52742,             0.54459,             0.25257,            0.047288,           0.0088425,            0.020403,            0.004819,            0.004819,            0.004819
                 159,            0.047674,            0.014811,            0.019763,             0.60051,             0.52783,             0.54412,             0.25266,            0.047287,           0.0088408,             0.02041,            0.004786,            0.004786,            0.004786
